"id","TCaCO3","TC_CaCO3","TC_CHN","TOC_CHN","TOC_re6","Cstable_TOC_re6_ratio","Cstable_re6_corrCHN","Cactive_AMG_re6_corrCHN","clay_sed","sand_sed","fine_medium_silt_sed","coarse_silt_sed","texture_class"
1120,441.9,53.02914794129107,65.4,12.37085205870893,,0.6164816517,7.626403310089227,4.744448748619705,370,208.6,119.6,301.8,"clay_loam"
1127,641.8,77.01766722951032,83.9,6.882332770489684,,0.5416007310000001,3.727476459482469,3.154856311007215,833.1,10.9,85,71,"clay"
1134,409.4,49.12906351474217,71.2,22.07093648525783,,0.5068928744,11.18760043571217,10.88333604954566,354.1,334.9,108.4,202.6,"clay_loam"
1141,574.2,68.90549162228861,81.7,12.79450837771139,,0.6888397264,8.813365650325222,3.98114272738617,691,103.9,105.7,99.4,"clay"
1148,650.6,78.07369008962203,86.9,8.826309910377972,,0.6956479434,6.140004336965475,2.686305573412497,487.3,107.3,155.3,250.2,"silty_clay"
1155,47.8,5.736124171970387,17.4,11.66387582802962,,0.7981694161,9.309748959121308,2.354126868908313,444.7,220.7,110.4,224.2,"clay"
1162,3.8,0.4560098714118717,12.1,11.64399012858813,,0.7871004576,9.1649899585016,2.479000170086529,439.2733541,150.6080071,209.8062188,200.31242,"silty_clay"
1169,156,18.72040524743473,34,15.27959475256526,,0.6596252068,10.07880584848106,5.200788904084208,419.5,94.2,169,317.4,"silty_clay"
1176,272.6,32.7127081439148,48.2,15.48729185608521,,0.5743867638,8.89569544924288,6.59159640684233,417.8,246,110,226.2,"clay"
1183,418,50.16108585530589,60.5,10.33891414469412,,0.6311936992,6.525857464700686,3.813056679993433,352.9,424.2,90.6,132.3,"clay_loam"
1190,560.6,67.27345629,84.7,17.42654371,,0.5192647623,9.04899007728371,8.377553631,752.15,73.35108627,59.76885494,114.7191355,"clay"
1296,316.7,38.0048227042473,52.3,14.29517729575269,,0.5496657042,7.857568694933755,6.437608600818938,251.6,439.1,93.1,216.2,"loam"
1303,544.7,65.36541498895961,72,6.634585011040387,,0.5755271197999999,3.818383602472324,2.816201408568062,414.2,180.6,143.9,261.3,"silty_clay"
1310,309.7,37.16480452006754,46.3,9.135195479932458,,0.7474745639,6.828326257503765,2.306869222428692,498.2,129.6,148.9,223.3,"clay"
1324,0,0,15.5,15.5,,0.4995347679999999,7.742788903999998,7.757211096000002,615.4,41.2,134.3,209.1,"clay"
1401,0,0,12.1,12.1,,0.6081680408,7.358833293679999,4.74116670632,372.5,34.7,120.4,472.5,"silty_clay_loam"
1563,67.9,8.148176386543707,27,18.85182361345629,,0.5899263166,11.12118686547917,7.73063674797712,620.7,8,310.1,61.3,"clay"
1570,0,0,14.8,14.8,,0.6461156389,9.562511455720001,5.237488544280001,597,49.4,282.2,71.5,"clay"
1578,12.4,1.488032211975581,31.6,30.11196778802442,,0.4717701664,14.20592805398772,15.9060397340367,604.2,18,322.9,54.9,"clay"
1585,29.1,3.492075594233017,59.6,56.10792440576699,,0.4396701886999999,24.6689817110489,31.43894269471808,625,17.4,281.2,76.4,"clay"
1590,0,0,50.7,50.7,,0.3525076,17.87213532,32.82786468,605.8,21,292.2,81,"clay"
1599,10.2,1.224026496947656,22.8,21.57597350305234,,0.5534209359000001,11.94059544901283,9.635378054039514,672.7,18,282.2,27,"clay"
1603,0,0,27,27,,0.4818159746,13.0090313142,13.9909686858,671,12.7,281,35.2,"clay"
1613,0,0,20.7,20.7,,0.5411207119,11.20119873633,9.49880126367,617.5,17.8,315.2,49.5,"clay"
1617,2.9,0.3480075334459021,34.1,33.7519924665541,,0.4657022368,15.71837838813099,18.0336140784231,653.4,19.7,305.8,21.2,"clay"
1627,3.4,0.4080088323158852,39.5,39.09199116768411,,0.4160143402000001,16.26282891272833,22.82916225495577,638.3,61.4,267.2,33.1,"clay"
1631,0,0,24,24,,0.445334196,10.688020704,13.311979296,239.1,483.1,116.1,161.8,"sandy_clay_loam"
1637,0,0,28.9,28.9,,0.4655583453,13.45463617917,15.44536382083,538.6,85.1,311.5,64.8,"clay"
1644,12.7,1.524032991297571,71,69.47596700870243,,0.3674548529999999,25.52928124421559,43.94668576448683,677.7,101.7,183.7,36.8,"clay"
1654,0,0,72.9,72.9,,0.3326745353999999,24.25197363066,48.64802636934,734.6,11.6,233.7,20.1,"clay"
1662,0,0,25.5,25.5,,0.4771288536,12.1667857668,13.3332142332,634.7,12.5,297.9,54.8,"clay"
1668,106.1,12.73227562021041,39.8,27.06772437978958,,0.4643294898,12.56834265131472,14.49938172847487,240.4,603.3,89.2,67,"sandy_clay_loam"
1677,0,0,30,30,,0.4065484591,12.196453773,17.803546227,768.5661046,16.92062633,131.2625853,83.25068374,"clay"
1689,12,1.440031172879595,57.8,56.3599688271204,,0.4313703802,24.31202118101508,32.04794764610533,808.3,9.2,79.24492446,103.0184018,"clay"
1696,60.6,7.272157423041953,36.6,29.32784257695805,,0.4981155122999999,14.60865332987521,14.71918924708284,680.6,4.9,286.7,27.8,"clay"
2635,215,25.80055851409273,49.518,23.71744148590727,,0.515378761217122,12.22346561224647,11.4939758736608,166.79699,286.03382,299.52594,240.06492,"silt_loam"
2649,176,21.12045720223405,46.745,25.62454279776594,,0.522663749807761,13.3930196257898,12.23152317197614,152.71798,318.2015,281.6338,239.44596,"silt_loam"
2656,18,2.160046759319392,17.5,15.33995324068061,,0.566438115715501,8.689134208815016,6.650819031865593,228.121,169.25844,394.97696,204.0105,"silt_loam"
2663,2,0.2400051954799325,13.5,13.25999480452007,,0.570724354537213,7.567801975976516,5.692192828543552,202.98666,165.32125,352.88708,269.54289,"silt_loam"
2670,371,44.52096376152747,64.325,19.80403623847253,,0.525391154172034,10.40486545659587,9.39917078187666,200.34094,80.37847,388.98664,314.6496,"silt_loam"
2684,385,46.201000129887,67.354,21.152999870113,,0.517466498840596,10.94596878276296,10.20703108735004,202.04176,70.99623000000003,392.69118,318.36336,"silt_loam"
2691,2,0.2400051954799325,12.245,12.00499480452007,,0.605363598493521,7.267386854760293,4.737607949759777,83.45680999999998,772.2349,97.66792,57.39435,"loamy_sand"
2698,0,0,13,13,,0.561902198436682,7.304728579676866,5.695271420323135,230.76672,147.1431600000001,346.10856,270.23922,"silt_loam"
2705,3,0.3600077932198987,14.1,13.7399922067801,,0.570258874333602,7.835352489190884,5.904639717589216,231.61713,53.57207,387.17378,315.73278,"silt_loam"
2712,4,0.4800103909598649,35.92,35.43998960904014,,0.520948049028897,18.46239344443384,16.97759616460629,163.20637,300.10718,296.29432,233.17899,"silt_loam"
2725,3,0.3600077932198987,13.2,12.8399922067801,,0.6050315197342889,7.768599998244589,5.071392208535508,239.74327,50.05373,373.14382,326.02299,"silt_loam"
2732,123,14.76031952201585,36.471,21.71068047798415,,0.541115645182177,11.74798887418849,9.96269160379566,202.13625,71.16377,392.8488200000002,317.97651,"silt_loam"
2739,87,10.44022600337706,29.992,19.55177399662294,,0.585552981639215,11.44859956005863,8.103174436564307,169.63169,198.91302,354.85758,263.81751,"silt_loam"
2746,250,30.00064943499156,51.073,21.07235056500844,,0.52872855212255,11.14155340405571,9.930797160952729,169.15924,233.42626,365.34064,222.11508,"silt_loam"
2753,62,7.440161059877906,29.124,21.68383894012209,,0.582783925839969,12.63699278480594,9.046846155316146,163.8678,65.88626,368.41462,378.17037,"silt_loam"
2767,3,0.3600077932198987,13.7,13.3399922067801,,0.604051772038626,8.05804593148698,5.281946275293119,229.16039,61.61399,407.27288,290.51016,"silt_loam"
2779,2,0.2400051954799325,14.4,14.15999480452007,,0.612011734435986,8.666082979918878,5.493911824601192,295.87033,56.33648,533.0696,117.27873,"silty_clay_loam"
2795,31,3.720080529938953,18.4,14.67991947006105,,0.678848029985915,9.965434412602821,4.714485057458228,179.74212,119.91791,323.25076,359.6015700000001,"silt_loam"
2807,2,0.2400051954799325,14.3,14.05999480452007,,0.57949665816222,8.147720002997556,5.912274801522512,300.68932,119.75037,371.33096,213.52701,"silty_clay_loam"
2816,2,0.2400051954799325,13.8,13.55999480452007,,0.613325765298787,8.316694190929848,5.243300613590222,282.16928,123.68756,411.6868,185.36433,"silty_clay_loam"
2822,196,23.52050915703338,49.51600000000001,25.99549084296662,,0.503366194530896,13.08525130058686,12.91023954237976,186.63989,143.79236,357.6951,298.09242,"silt_loam"
2830,3,0.3600077932198987,14.5,14.1399922067801,,0.5637413005952171,7.971297597056448,6.168694609723654,324.8787599999999,110.03305,405.7753,168.88452,"silty_clay_loam"
2837,3,0.3600077932198987,13.912,13.5519922067801,,0.5658839720512541,7.668855179180364,5.883137027599739,191.17541,135.08028,365.89238,294.37866,"silt_loam"
2839,2,0.2400051954799325,15,14.75999480452007,,0.53855682247263,7.949095901634857,6.810898902885215,408.5969,105.50947,368.80872,140.79921,"silty_clay_loam"
2851,9,1.080023379659696,22.188,21.1079766203403,,0.526953576421746,11.12292377111492,9.98505284922538,188.81316,149.57249,359.58678,289.1175,"silt_loam"
2858,0,0,14.7,14.7,,0.5678979871171099,8.348100410621516,6.351899589378482,333.8553100000001,144.29498,282.34318,251.05146,"silty_clay_loam"
2863,219,26.2805689050526,47,20.7194310949474,,0.5170157212043379,10.71227161049782,10.00715948444958,190.23051,49.46734,382.5234,357.89943,"silt_loam"
2870,3,0.3600077932198987,17.9,17.5399922067801,,0.5449536528424621,9.558482823913133,7.981509382866968,269.79109,122.84986,408.6128200000001,199.3683,"silty_clay_loam"
2884,2,0.2400051954799325,10.2,9.959994804520068,,0.6578069404937571,6.551753709695062,3.408241094825006,147.99348,471.5006,214.2427,167.87871,"sandy_loam"
2905,18,2.160046759319392,18.8,16.63995324068061,,0.6432210017665301,10.7031673928188,5.936785847861812,213.75852,133.32111,278.95392,362.85111,"silt_loam"
2912,6,0.7200155864397974,15.937,15.2169844135602,,0.619678198431511,9.429633486955366,5.787350926604832,218.86098,148.73479,374.08966,250.97409,"silt_loam"
2919,45,5.400116898298482,22,16.59988310170152,,0.6958179417168249,11.55049649256585,5.049386609135663,212.24668,149.57249,305.43744,323.08293,"silt_loam"
2928,137,16.44035589037537,32.9,16.45964410962463,,0.6387842770134711,10.51416186246561,5.945482247159027,199.58502,59.01712000000001,388.98664,335.07528,"silt_loam"
2934,21,2.520054552539291,21.9,19.37994544746071,,0.603291720229918,11.69176062696054,7.688184820500171,258.16882,172.86055,396.55336,174.53253,"silty_clay_loam"
2956,15,1.800038966099494,19.8,17.99996103390051,,0.579953625985988,10.43914266921709,7.560818364683418,194.29358,79.79208,378.6612200000001,330.35571,"silt_loam"
2970,2,0.2400051954799325,9.7,9.459994804520068,,0.699307785972349,6.615448022058853,2.844546782461214,180.78151,545.38574,191.62136,94.99617,"sandy_loam"
2981,2,0.2400051954799325,8.5,8.259994804520067,,0.73019852968322,6.031436061451589,2.228558743068478,189.28561,526.62126,205.9666,91.20504,"sandy_loam"
2999,3,0.3600077932198987,14.691,14.3309922067801,,0.605352631651521,8.675303846551772,5.655688360228329,209.78994,191.96011,365.9712,226.52517,"silt_loam"
3018,0,0,12.6,12.6,,0.541304356478904,6.820434891634189,5.77956510836581,241.25511,130.38916,338.85712,284.24319,"silt_loam"
3743,709,85.08184179763606,98.6,13.51815820236394,,0.5149870984939939,6.96167706961819,6.556481132745748,128.05609,322.55754,365.5771,173.21724,"silt_loam"
4869,411,49.32106767112612,69.9,20.57893232887388,20.5,0.495582525860333,10.19855926305219,10.3803730658217,566.409591307999,108.3528239269545,254.2531912647353,70.98439350031107,"clay"
3032,4,0.4800103909598649,26.528,26.04798960904013,,0.53924933448735,14.0463610614083,12.00162854763183,227.27059,80.21092999999998,402.70132,279.29151,"silt_loam"
3046,4,0.4800103909598649,13.9,13.41998960904013,,0.5380072402030829,7.22005157311373,6.199938035926398,219.14445,238.53623,300.8658799999999,239.83281,"silt_loam"
3063,3,0.3600077932198987,14.8,14.4399922067801,,0.513737531968285,7.418365957952478,7.021626248827622,170.67108,224.88172,270.52018,321.92238,"silt_loam"
3095,370,44.40096116378751,63.941,19.5400388362125,,0.5206047492247129,10.17263701816756,9.367401818044938,202.79768,67.89674000000001,393.9523,319.44654,"silt_loam"
3109,273,32.76070918301078,51.437,18.67629081698922,,0.5790895389408871,10.81524463833621,7.861046178653011,202.51421,68.81821,393.47938,319.13706,"silt_loam"
3120,0,0,11.7,11.7,,0.698698223084103,8.174769210084005,3.525230789915994,252.49942,45.949,429.34248,264.20436,"silty_clay_loam"
3135,3,0.3600077932198987,12.6,12.2399922067801,,0.6529927645838609,7.99262634959025,4.247365857189848,272.24783,53.4883,405.93294,264.12699,"silty_clay_loam"
3158,6,0.7200155864397974,15.206,14.4859844135602,,0.595154603966121,8.621400316711822,5.864584096848378,189.19112,228.73514,348.55198,226.52517,"silt_loam"
3160,2,0.2400051954799325,12.3,12.05999480452007,,0.6037128910495799,7.280774329479724,4.779220475040344,325.2567200000001,102.74506,348.2367000000002,231.78633,"silty_clay_loam"
3172,5,0.6000129886998311,14.884,14.28398701130017,,0.604773477717447,8.638576500494846,5.645410510805322,195.71093,202.18005,352.9659000000001,241.38021,"silt_loam"
3181,3,0.3600077932198987,10,9.639992206780102,,0.5729539262235229,5.523271383638822,4.116720823141279,118.13464,695.1665,107.67806,90.43134,"sandy_loam"
3189,4,0.4800103909598649,12.9,12.41998960904013,,0.5369435408662561,6.668833198200114,5.751156410840016,179.26967,443.18634,217.7896,164.93865,"sandy_loam"
3193,32,3.840083127678919,25,21.15991687232108,,0.534476048148598,11.30946874907101,9.850448123250068,245.22369,109.78174,352.7294399999998,286.40955,"silty_clay_loam"
3203,62,7.440161059877906,24.4,16.95983894012209,,0.610727597191686,10.35784168465876,6.601997255463336,194.38807,131.22686,368.09934,293.06337,"silt_loam"
3210,3,0.3600077932198987,11.9,11.5399922067801,,0.749894434020642,8.653775924505984,2.886216282274117,229.72733,213.57277,345.478,210.35484,"silt_loam"
3217,3,0.3600077932198987,15.3,14.9399922067801,,0.5393081705280289,8.057259864741585,6.882732342038512,184.84458,117.48858,264.6875,415.2306,"silt_loam"
3224,6,0.7200155864397974,18.2,17.4799844135602,,0.571544565200507,9.990590091359904,7.489394322200296,349.35167,246.49438,324.51188,102.50106,"clay_loam"
3231,123,14.76031952201585,35.466,20.70568047798415,,0.6412913832766539,13.27837447541086,7.427306002573284,187.77377,127.2059,362.7395799999999,307.53156,"silt_loam"
3235,3,0.3600077932198987,10.9,10.5399922067801,,0.644312882513968,6.791052760425245,3.748939446354855,251.36554,188.52554,348.6308,212.75331,"silty_clay_loam"
3245,8,0.9600207819197298,15.4,14.43997921808027,,0.5641746901717021,8.146670801446254,6.293308416634019,200.24645,82.47272000000002,360.37498,340.9554,"silt_loam"
3248,2,0.2400051954799325,16.5,16.25999480452007,,0.503897067220605,8.193363695019938,8.06663110950013,186.16744,368.54727,243.012,203.54628,"loam"
3258,13,1.560033770619561,16.2,14.63996622938044,,0.568994839209197,8.330065230714398,6.309900998666043,250.51513,90.59841,419.25352,234.41691,"silty_clay_loam"
3262,4,0.4800103909598649,18.264,17.78398960904013,,0.50736158493367,9.022913154486519,8.761076454553612,178.9862,261.15413,279.89976,272.32821,"silt_loam"
3273,3,0.3600077932198987,12.2,11.8399922067801,,0.6258397537641429,7.409937807260628,4.430054399519468,238.79837,209.3005,324.6695200000001,227.29887,"silt_loam"
3278,73,8.760189635017534,31.7,22.93981036498247,,0.5893880379500991,13.52044982196436,9.419360543018104,177.28538,175.7925,256.88432,375.23031,"silt_loam"
3289,3,0.3600077932198987,12.2,11.8399922067801,,0.65918669227561,7.804765299356374,4.035226907423725,248.15288,225.80319,300.9447,227.68572,"silt_loam"
3296,3,0.3600077932198987,17.637,17.2769922067801,,0.519357767309736,8.972940098341022,8.30405210843908,160.93861,439.75177,205.88778,194.88084,"sandy_loam"
3303,42,5.040109105078583,22.881,17.84089089492142,,0.609998949196819,10.88292469863716,6.957966196284258,185.22254,225.55188,344.5321600000001,236.66064,"silt_loam"
3310,16,1.92004156383946,15.039,13.11895843616054,,0.6173915084704039,8.099533538461687,5.019424897698852,172.84435,229.57284,335.6255,251.82516,"silt_loam"
3313,4,0.4800103909598649,14.9,14.41998960904013,,0.716162946420251,10.32706224575958,4.092927363280547,232.46754,50.89143,384.0998,320.45235,"silt_loam"
3324,10,1.200025977399662,12.987,11.78697402260034,,0.604754690503234,7.128227827007328,4.658746195593012,153.66288,356.14931,272.72714,212.36646,"loam"
3338,42,5.040109105078583,12.8,7.759890894921418,,0.616828560892167,4.786522333394609,2.973368561526811,121.63077,749.11438,96.72208,48.41943,"loamy_sand"
3341,96,11.52024938303676,29.629,18.10875061696324,,0.593346062733114,10.74475587959099,7.363994737372253,201.09686,75.77112,391.0359600000002,316.4291100000001,"silt_loam"
3352,22,2.640057150279257,18,15.35994284972074,,0.6058702777906589,9.306132841208951,6.053810008511788,223.58548,66.72395999999999,351.4683200000001,345.13338,"silt_loam"
3359,7,0.8400181841797636,14.5,13.65998181582024,,0.669784426810745,9.149243090754359,4.510738725065881,226.04222,50.38881,394.18876,316.2743700000001,"silt_loam"
3366,22,2.640057150279257,16.2,13.55994284972074,,0.631182771996397,8.55880231599946,5.001140533721278,208.65606,59.51974000000001,379.0553200000002,336.93216,"silt_loam"
3370,2,0.2400051954799325,11.8,11.55999480452007,,0.671802849994335,7.766037455596289,3.793957348923782,228.49896,64.96479000000001,352.88708,341.26488,"silt_loam"
3380,2,0.2400051954799325,13.1,12.85999480452007,,0.588263715233552,7.565068321591153,5.294926482928918,236.71959,81.04863,340.4335200000001,331.90311,"silt_loam"
3383,3,0.3600077932198987,10.377,10.0169922067801,,0.596571430971526,5.975851374829428,4.041140831950671,198.92359,89.59316999999999,384.888,311.40006,"silt_loam"
3394,3,0.3600077932198987,12.103,11.7429922067801,,0.6095377204318829,7.157796700770108,4.58519550600999,187.96275,125.94935,343.27104,327.64776,"silt_loam"
3398,2,0.2400051954799325,12.3,12.05999480452007,,0.589332188366573,7.107343129837314,4.952651674682756,167.45842,157.44687,289.59462,368.11227,"silt_loam"
3407,3,0.3600077932198987,9.905,9.5449922067801,,0.6232160232285451,5.948592084856948,3.596400121923153,166.32454,113.55139,327.66468,372.13551,"silt_loam"
3412,2,0.2400051954799325,9.7,9.459994804520068,,0.7204426715942509,6.815383930236171,2.644610874283896,216.12077,119.16398,320.8073399999999,332.83155,"silt_loam"
3428,2,0.2400051954799325,14.34,14.09999480452007,,0.5954411378623161,8.395716950256176,5.704277854263895,180.30906,131.89702,318.91566,352.40616,"silt_loam"
3436,76,9.120197428237434,21.1,11.97980257176257,,0.6267168731553051,7.50794440879292,4.47185816296965,177.19089,324.5680200000001,311.5854,184.20378,"loam"
3443,2,0.2400051954799325,12.5,12.25999480452007,,0.644552508443009,7.90221040475167,4.357784399768401,282.83071,112.88123,371.1733200000002,234.64902,"silty_clay_loam"
3446,2,0.2400051954799325,13.069,12.82899480452007,,0.676544862656378,8.679390528043418,4.149604276476652,184.46662,239.54147,287.3088400000001,280.52943,"silt_loam"
3457,3,0.3600077932198987,11.505,11.1449922067801,,0.6446267429707601,7.18436002669116,3.960632180088942,190.79745,174.53595,347.60614,276.11934,"silt_loam"
3465,3,0.3600077932198987,13.2,12.8399922067801,,0.569689700271542,7.31481131176949,5.525180895010608,238.5149,146.473,299.52594,310.16214,"silt_loam"
3472,373,44.76096895700741,59.8,15.03903104299259,,0.566788999919348,8.523957364613798,6.515073678378793,237.47551,47.20555,407.9034400000002,296.39028,"silt_loam"
3479,0,0,14.4,14.4,,0.51838125752218,7.464690108319393,6.935309891680608,169.5372,603.7734300000002,167.50244,73.95153,"sandy_loam"
3486,2,0.2400051954799325,13,12.75999480452007,,0.527886847741082,6.735833434550684,6.024161369969388,98.85868,764.52806,96.0127,53.60322000000001,"loamy_sand"
3493,2,0.2400051954799325,10.53,10.28999480452007,,0.6104742540100421,6.281776902056599,4.008217902463473,189.09663,147.1431600000001,360.69026,290.04594,"silt_loam"
3515,2,0.2400051954799325,14.8,14.55999480452007,,0.571752581200415,8.324714611748982,6.235280192771088,231.14468,268.02327,264.37222,238.51752,"loam"
3523,268,32.16069619431095,49.9,17.73930380568905,,0.53057347871734,9.412004130208187,8.327299675480862,238.98735,44.52491,440.1408200000001,265.98387,"silt_loam"
3530,397,47.64103130276659,64.2,16.55896869723341,,0.532377439810921,8.815621360942306,7.743347336291107,234.35734,37.82331,555.06038,163.08177,"silt_loam"
3533,164,19.68042602935446,39.503,19.82257397064554,,0.544565955443188,10.79469893366786,9.027875036977685,156.11962,215.49948,349.26136,265.05543,"silt_loam"
3547,198,23.76051435251332,44.855,21.09448564748668,,0.548642705564057,11.57333567811926,9.52114996936742,144.0249,310.3271200000001,306.38328,229.46523,"silt_loam"
3558,3,0.3600077932198987,14.6,14.2399922067801,,0.5412454689530011,7.707331259845776,6.532660946934326,273.57069,69.4046,346.0297399999999,307.06734,"silty_clay_loam"
3562,0,0,12.5,12.5,,0.6429198239156321,8.036497798945401,4.463502201054601,150.73369,482.47447,223.07054,146.83407,"sandy_loam"
3574,6,0.7200155864397974,20,19.2799844135602,,0.592434766193121,11.42213305825455,7.857851355305646,256.27902,129.38392,372.6709,239.67807,"silty_clay_loam"
3578,2,0.2400051954799325,11.7,11.45999480452007,,0.5817207016372811,6.666516218445011,4.793478586075062,263.93271,109.53043,360.13852,264.12699,"silty_clay_loam"
3593,3,0.3600077932198987,11.734,11.3739922067801,,0.58612514372211,6.666582816893145,4.707409389886955,164.4347399999999,292.56788,299.9988600000001,235.57746,"silt_loam"
3600,3,0.3600077932198987,13.771,13.4109922067801,,0.5477788437871091,7.346257805067934,6.064734401712168,164.34025,294.07574,299.0530200000001,235.11324,"silt_loam"
3607,61,7.32015846213794,27.9,20.57984153786206,,0.553495672484122,11.39085323161563,9.188988306246433,200.7189,69.32083,399.78498,313.9532700000001,"silt_loam"
3621,2,0.2400051954799325,13.1,12.85999480452007,,0.6833646131888871,8.788065375201956,4.071929429318116,269.79109,72.83917,386.70086,267.06705,"silty_clay_loam"
3628,2,0.2400051954799325,19.1,18.85999480452007,,0.5372341324452979,10.13223294672917,8.727761857790902,267.23986,301.02865,337.04426,107.14326,"loam"
3633,25,3.000064943499156,16.6,13.59993505650085,,0.6622906103111711,9.007109288762239,4.592825767738614,269.12966,72.42031999999998,465.04794,191.0897100000001,"silty_clay_loam"
3642,16,1.92004156383946,16.6,14.67995843616054,,0.634545744507477,9.315105155212308,5.364853280948231,208.65606,68.73444,351.62596,355.34622,"silt_loam"
3656,21,2.520054552539291,14.876,12.35594544746071,,0.645101422380616,7.970837983014201,4.385107464446508,97.63031,709.2398599999997,124.3879,77.74266,"loamy_sand"
3663,3,0.3600077932198987,12.4,12.0399922067801,,0.594168024452827,7.153778383929965,4.886213822850135,262.70434,69.23706,341.5370000000001,320.45235,"silty_clay_loam"
3670,2,0.2400051954799325,12,11.75999480452007,,0.661645913125964,7.780952500793274,3.979042303726796,242.48348,59.26843,380.78936,307.76367,"silt_loam"
3684,2,0.2400051954799325,12.7,12.45999480452007,,0.7139579831290521,8.895912760433617,3.564082044086453,210.07341,66.64019,362.8184,345.21075,"silt_loam"
3691,0,0,10.7,10.7,,0.588541077962924,6.297389534203286,4.402610465796712,115.01647,664.7579900000002,135.26506,93.83562,"sandy_loam"
3694,3,0.3600077932198987,12.205,11.8449922067801,,0.6274946803244,7.432669598238489,4.412322608541611,117.5677,570.8518200000002,182.63588,132.0564,"sandy_loam"
3729,486,58.32126250162359,70.1,11.77873749837641,,0.5259832011644461,6.195418055071723,5.583319443304689,156.11962,334.87173,361.47846,142.8882,"silt_loam"
3751,2,0.2400051954799325,12.8,12.55999480452007,,0.567543432600452,7.128342564801164,5.431652239718906,196.56134,377.76197,277.53516,152.55945,"loam"
3758,10,1.200025977399662,14.5,13.29997402260034,,0.555266863630023,7.385034861890071,5.914939160710268,164.8127,374.3274,276.35286,182.81112,"loam"
3818,81,9.720210416937263,29.3,19.57978958306273,,0.566186311704202,11.08580884797864,8.493980735084088,211.49076,124.94411,314.6593799999999,337.47375,"silt_loam"
4100,81,9.720210416937263,27.297,17.57678958306273,,0.5690441015579311,10.00196843656673,7.574821146495999,139.48938,201.67743,335.78314,304.66887,"silt_loam"
4127,3,0.3600077932198987,10.9,10.5399922067801,,0.6723268718737371,7.086319989958032,3.45367221682207,251.64901,348.6937799999999,266.50036,145.13193,"loam"
4162,3,0.3600077932198987,11.7,11.3399922067801,,0.634992830887114,7.200813753621106,4.139178453158993,228.97141,249.84518,331.2904,191.32182,"silt_loam"
4169,2,0.2400051954799325,13.4,13.15999480452007,,0.5878961570523771,7.736710372406598,5.423284432113474,235.77469,286.95529,323.8025,158.90379,"loam"
4799,668,80.16173529029744,95.2,15.03826470970256,14.2999999999999,0.517453182506457,7.78159793341013,7.25666677629243,480.9292425046747,138.5345715632626,341.9851344160755,38.55105151598715,"clay"
4813,642,77.04166774905832,84.9,7.858332250941686,13.8999999999999,0.578823653276074,4.548588582147261,3.309743668794426,384.3737424858781,170.4119288361725,376.9417210405069,68.27260763744248,"silty_clay_loam"
4834,497,59.64129107676322,80.9,21.25870892323679,22.2,0.50939322404172,10.82904227737207,10.42966664586472,431.9274868395469,95.66497481780266,399.2870671904829,73.12047115216771,"silty_clay"
4841,99,11.88025717625666,25.8,13.91974282374334,13,0.694630806959086,9.669082190319783,4.25066063342356,490.5537340539811,275.3591225834065,179.9388717662785,54.14827159633381,"clay"
4848,389,46.68101052084686,66.7,20.01898947915314,19,0.546467787696827,10.93973289259887,9.079256586554267,409.876929550168,102.0854506278554,397.2868227476392,90.75079707433736,"silty_clay"
4862,258,30.96067021691129,50.3,19.33932978308871,18.4,0.590807929563584,11.425829388294,7.913500394794714,556.8320681825797,98.30125416342237,265.5214119681892,79.34526568580863,"clay"
4883,35,4.200090920898818,34.4,30.19990907910118,29.2,0.491040258325384,14.82937115560495,15.37053792349623,436.0759745146953,99.371627276695,362.1065767207064,102.4458214879032,"silty_clay"
4983,536,64.3213923886219,84.9,20.5786076113781,17.5,0.539823528534389,11.10881657309876,9.46979103827934,597.8346594095491,101.3010175632555,188.723984444331,112.1403385828643,"clay"
4990,343,41.16089102480841,62.5,21.33910897519159,18.7,0.651608830527638,13.90475184382641,7.434357131365173,277.2153230341071,102.0888865687181,507.9445114876057,112.751278909569,"silty_clay_loam"
4997,3,0.3600077932198987,17.8,17.4399922067801,16.9,0.528389496709826,9.215108704763827,8.224883502016274,264.8,109.5,284.7,341,"silty_clay_loam"
5038,1,0.1200025977399662,17.1,16.97999740226003,15.4,0.525027604100452,8.914967353740483,8.065030048519548,227.9,84.7,316.1,371.4,"silt_loam"
5045,2,0.2400051954799325,12.9,12.65999480452007,12,0.59120656456714,7.484672035818152,5.175322768701917,211.1,56.7,372.2,360.1,"silt_loam"
5052,1,0.1200025977399662,12.7,12.57999740226003,12.3,0.581703242873387,7.317825284233445,5.262172118026587,211.6,47.2,337.2,404.1,"silt_loam"
5066,1,0.1200025977399662,14,13.87999740226004,12.4,0.564389956172616,7.833731125537568,6.04626627672247,216.8,75.9,341.7,365.6,"silt_loam"
5074,2,0.2400051954799325,30.6,30.35999480452007,28.5,0.344982020193422,10.47365234072513,19.88634246379494,200.1,168.3,319.5,312,"silt_loam"
4890,430,51.60111702818548,65.6,13.99888297181452,15,0.587157595257133,8.21955046201664,5.779332509797878,625.3079539937471,69.356535575214,215.8937952542677,89.44171517677127,"clay"
5059,6,0.7200155864397974,35.9,35.1799844135602,32.8,0.433798386388548,15.26102047177668,19.91896394178352,157.1,318,270.1,254.8,"silt_loam"
5081,1,0.1200025977399662,18.2,18.07999740226003,16.7,0.523982526040254,9.473602709637445,8.606394692622592,275.3009495584643,290.2188471244291,358.5055229556464,75.97468036146032,"loam"
